Loss,Mem,lr
6.7231,66.0,1.0
7.0097,66.0,1.0
6.8447,66.0,1.0
6.7054,66.0,1.0
6.3513,66.0,1.0
6.5873,66.0,1.0
6.9883,66.0,1.0
6.858,66.0,1.0
7.1375,66.0,1.0
6.7714,66.0,1.0
6.4065,66.0,1.0
6.5985,66.0,1.0
6.7381,66.0,1.0
7.0325,66.0,1.0
6.5468,66.0,1.0
6.758,66.0,1.0
6.8485,66.0,1.0
6.9055,66.0,1.0
6.9698,66.0,1.0
7.0232,66.0,1.0
6.6912,66.0,1.0
6.961,66.0,1.0
6.8612,66.0,1.0
6.8239,66.0,1.0
6.6848,66.0,1.0
5.8752,66.0,1.0
6.9308,66.0,1.0
6.6627,66.0,1.0
6.6311,66.0,1.0
6.528,66.0,1.0
6.8038,66.0,1.0
6.9553,66.0,1.0
6.82,66.0,1.0
6.6633,66.0,1.0
6.83,66.0,1.0
6.9016,66.0,1.0
6.8567,66.0,1.0
6.615,66.0,1.0
6.9775,66.0,1.0
6.8456,66.0,1.0
6.7884,66.0,1.0
6.5537,66.0,1.0
6.5228,66.0,1.0
6.8377,66.0,1.0
6.5975,66.0,1.0
6.9905,66.0,1.0
6.889,66.0,1.0
7.1034,66.0,1.0
6.7329,66.0,1.0
6.7478,66.0,1.0
6.6656,66.0,1.0
6.6695,66.0,1.0
6.7261,66.0,1.0
6.8735,66.0,1.0
6.648,66.0,1.0
6.7912,66.0,1.0
6.8858,66.0,1.0
6.839,66.0,1.0
6.5928,66.0,1.0
7.1287,66.0,1.0
6.7422,66.0,1.0
6.6895,66.0,1.0
6.9323,66.0,1.0
6.7997,66.0,1.0
7.1693,66.0,1.0
6.8054,66.0,1.0
6.8263,66.0,1.0
6.6477,66.0,1.0
6.9423,66.0,1.0
7.1441,66.0,1.0
6.8666,66.0,1.0
6.9763,66.0,1.0
6.8648,66.0,1.0
6.4728,66.0,1.0
6.4631,66.0,1.0
6.6016,66.0,1.0
6.7264,66.0,1.0
6.9559,66.0,1.0
6.8822,66.0,1.0
6.7347,66.0,1.0
7.0526,66.0,1.0
6.9883,66.0,1.0
7.1164,66.0,1.0
7.0195,66.0,1.0
6.7893,66.0,1.0
6.7874,66.0,1.0
6.5581,66.0,1.0
7.1397,66.0,1.0
6.7175,66.0,1.0
7.0185,66.0,1.0
7.022,66.0,1.0
7.0845,66.0,1.0
6.9735,66.0,1.0
6.6942,66.0,1.0
7.0112,66.0,1.0
6.7657,66.0,1.0
6.4478,66.0,1.0
7.1017,66.0,1.0
6.84,66.0,1.0
7.1424,66.0,1.0
6.6476,66.0,1.0
6.87,66.0,1.0
6.5682,66.0,1.0
6.7743,66.0,1.0
7.171,66.0,1.0
6.613,66.0,1.0
6.4382,66.0,1.0
7.2278,66.0,1.0
6.8869,66.0,1.0
6.3696,66.0,1.0
7.1808,66.0,1.0
6.9627,66.0,1.0
7.0594,66.0,1.0
6.7002,66.0,1.0
6.5223,66.0,1.0
6.9036,66.0,1.0
6.4887,66.0,1.0
6.79,66.0,1.0
6.9111,66.0,1.0
7.1434,66.0,1.0
6.8741,66.0,1.0
6.8622,66.0,1.0
7.1322,66.0,1.0
6.709,66.0,1.0
6.9185,66.0,1.0
6.7277,66.0,1.0
6.9938,66.0,1.0
6.8834,66.0,1.0
6.7266,66.0,1.0
6.7805,66.0,1.0
6.9656,66.0,1.0
7.1877,66.0,1.0
7.0737,66.0,1.0
7.0678,66.0,1.0
7.0972,66.0,1.0
6.852,66.0,1.0
7.0119,66.0,1.0
6.6539,66.0,1.0
6.8998,66.0,1.0
7.0604,66.0,1.0
6.566,66.0,1.0
7.0468,66.0,1.0
6.7964,66.0,1.0
6.7288,66.0,1.0
6.6375,66.0,1.0
6.968,66.0,1.0
6.7898,66.0,1.0
6.815,66.0,1.0
6.7762,66.0,1.0
6.6388,66.0,1.0
7.326,66.0,1.0
6.9325,66.0,1.0
6.9146,66.0,1.0
7.2063,66.0,1.0
6.8846,66.0,1.0
6.7875,66.0,1.0
7.0214,66.0,1.0
7.0159,66.0,1.0
6.6218,66.0,1.0
7.1735,66.0,1.0
6.6769,66.0,1.0
6.8328,66.0,1.0
7.0794,66.0,1.0
6.7999,66.0,1.0
6.7279,66.0,1.0
6.8163,66.0,1.0
6.7636,66.0,1.0
6.7227,66.0,1.0
6.8975,66.0,1.0
6.8787,66.0,1.0
6.7292,66.0,1.0
6.82,66.0,1.0
7.3017,66.0,1.0
6.9169,66.0,1.0
6.7867,66.0,1.0
7.0496,66.0,1.0
6.9797,66.0,1.0
7.1874,66.0,1.0
6.5666,66.0,1.0
6.7605,66.0,1.0
6.9315,66.0,1.0
6.6046,66.0,1.0
6.8146,66.0,1.0
6.7317,66.0,1.0
7.0093,66.0,1.0
6.9146,66.0,1.0
6.75,66.0,1.0
7.0135,66.0,1.0
7.1933,66.0,1.0
6.8237,66.0,1.0
6.7502,66.0,1.0
6.5349,66.0,1.0
6.7004,66.0,1.0
6.8442,66.0,1.0
6.7597,66.0,1.0
6.8103,66.0,1.0
6.9258,66.0,1.0
6.8282,66.0,1.0
6.7523,66.0,1.0
6.9364,66.0,1.0
6.9268,66.0,1.0
6.7235,66.0,1.0
6.7011,66.0,1.0
6.18,66.0,1.0
6.7784,66.0,1.0
6.7458,66.0,1.0
6.7912,66.0,1.0
6.9272,66.0,1.0
6.9614,66.0,1.0
6.9708,66.0,1.0
6.9786,66.0,1.0
6.5774,66.0,1.0
7.0096,66.0,1.0
6.8733,66.0,1.0
6.9568,66.0,1.0
6.9311,66.0,1.0
7.0545,66.0,1.0
6.8652,66.0,1.0
6.8417,66.0,1.0
6.7974,66.0,1.0
7.0207,66.0,1.0
6.7282,66.0,1.0
6.9831,66.0,1.0
6.3658,66.0,1.0
6.9287,66.0,1.0
6.8301,66.0,1.0
6.6829,66.0,1.0
6.7057,66.0,1.0
7.0423,66.0,1.0
6.9745,66.0,1.0
6.717,66.0,1.0
6.3481,66.0,1.0
7.0711,66.0,1.0
7.2232,66.0,1.0
6.771,66.0,1.0
6.9869,66.0,1.0
6.5839,66.0,1.0
6.849,66.0,1.0
6.8654,66.0,1.0
6.8514,66.0,1.0
6.8898,66.0,1.0
6.5082,66.0,1.0
7.0531,66.0,1.0
6.4246,66.0,1.0
6.8342,66.0,1.0
6.9305,66.0,1.0
6.9993,66.0,1.0
6.9625,66.0,1.0
6.6918,66.0,1.0
6.9064,66.0,1.0
6.8199,66.0,1.0
6.9066,66.0,1.0
6.4263,66.0,1.0
6.5214,66.0,1.0
6.7723,66.0,1.0
6.9007,66.0,1.0
6.8903,66.0,1.0
6.7551,66.0,1.0
6.7878,66.0,1.0
6.6215,66.0,1.0
7.0975,66.0,1.0
6.5888,66.0,1.0
6.9983,66.0,1.0
6.7218,66.0,1.0
6.9344,66.0,1.0
7.0263,66.0,1.0
6.7908,66.0,1.0
6.873,66.0,1.0
6.9712,66.0,1.0
7.0064,66.0,1.0
6.6361,66.0,1.0
6.6234,66.0,1.0
6.4554,66.0,1.0
6.6236,66.0,1.0
6.708,66.0,1.0
6.7876,66.0,1.0
6.7967,66.0,1.0
6.6012,66.0,1.0
7.0986,66.0,1.0
6.4389,66.0,1.0
6.6839,66.0,1.0
6.6402,66.0,1.0
6.8706,66.0,1.0
6.8915,66.0,1.0
6.8056,66.0,1.0
6.9427,66.0,1.0
6.7751,66.0,1.0
6.8686,66.0,1.0
7.0232,66.0,1.0
6.6292,66.0,1.0
6.6614,66.0,1.0
6.9331,66.0,1.0
7.3753,66.0,1.0
6.6968,66.0,1.0
6.8269,66.0,1.0
6.4878,66.0,1.0
7.1768,66.0,1.0
6.9223,66.0,1.0
6.932,66.0,1.0
6.4538,66.0,1.0
6.5141,66.0,1.0
6.7873,66.0,1.0
6.6385,66.0,1.0
7.0393,66.0,1.0
6.9129,66.0,1.0
6.5324,66.0,1.0
6.7688,66.0,1.0
6.6988,66.0,1.0
6.6659,66.0,1.0
6.8135,66.0,1.0
6.802,66.0,1.0
6.6626,66.0,1.0
6.7402,66.0,1.0
6.6579,66.0,1.0
6.7822,66.0,1.0
6.8721,66.0,1.0
6.8713,66.0,1.0
6.7248,66.0,1.0
7.0414,66.0,1.0
6.7041,66.0,1.0
7.0832,66.0,1.0
6.912,66.0,1.0
6.689,66.0,1.0
6.9798,66.0,1.0
6.6784,66.0,1.0
6.4189,66.0,1.0
6.7288,66.0,1.0
6.5617,66.0,1.0
7.0843,66.0,1.0
6.7771,66.0,1.0
6.3748,66.0,1.0
7.1794,66.0,1.0
6.9287,66.0,1.0
7.0134,66.0,1.0
6.9939,66.0,1.0
6.4919,66.0,1.0
6.6167,66.0,1.0
6.4808,66.0,1.0
6.7975,66.0,1.0
6.9414,66.0,1.0
6.83,66.0,1.0
6.7033,66.0,1.0
6.6499,66.0,1.0
6.9231,66.0,1.0
7.078,66.0,1.0
6.6073,66.0,1.0
6.8547,66.0,1.0
6.6662,66.0,1.0
6.9526,66.0,1.0
6.8518,66.0,1.0
6.8422,66.0,1.0
6.6107,66.0,1.0
6.534,66.0,1.0
6.6465,66.0,1.0
6.7298,66.0,1.0
6.9134,66.0,1.0
6.7465,66.0,1.0
6.8626,66.0,1.0
6.6048,66.0,1.0
6.5812,66.0,1.0
6.9062,66.0,1.0
6.9491,66.0,1.0
6.5016,66.0,1.0
7.1803,66.0,1.0
6.5489,66.0,1.0
6.7671,66.0,1.0
6.4103,66.0,1.0
6.8343,66.0,1.0
6.8907,66.0,1.0
6.8054,66.0,1.0
6.9307,66.0,1.0
6.7281,66.0,1.0
6.7203,66.0,1.0
6.8071,66.0,1.0
6.6974,66.0,1.0
6.8786,66.0,1.0
7.1797,66.0,1.0
6.8433,66.0,1.0
6.7673,66.0,1.0
6.521,66.0,1.0
6.8879,66.0,1.0
6.9698,66.0,1.0
6.7782,66.0,1.0
6.87,66.0,1.0
7.0218,66.0,1.0
6.947,66.0,1.0
6.8537,66.0,1.0
7.0417,66.0,1.0
6.874,66.0,1.0
7.0631,66.0,1.0
6.7868,66.0,1.0
6.8488,66.0,1.0
6.7263,66.0,1.0
6.9582,66.0,1.0
6.6117,66.0,1.0
6.7644,66.0,1.0
6.7389,66.0,1.0
6.8589,66.0,1.0
7.04,66.0,1.0
6.8353,66.0,1.0
6.9628,66.0,1.0
6.8659,66.0,1.0
6.8791,66.0,1.0
6.9358,66.0,1.0
6.8908,66.0,1.0
6.7001,66.0,1.0
6.618,66.0,1.0
7.1066,66.0,1.0
6.564,66.0,1.0
6.6338,66.0,1.0
6.8609,66.0,1.0
6.8864,66.0,1.0
6.9506,66.0,1.0
7.1556,66.0,1.0
7.0305,66.0,1.0
6.9376,66.0,1.0
6.838,66.0,1.0
6.7348,66.0,1.0
6.5754,66.0,1.0
6.8466,66.0,1.0
6.5509,66.0,1.0
6.7181,66.0,1.0
6.7183,66.0,1.0
6.7142,66.0,1.0
6.8642,66.0,1.0
6.7804,66.0,1.0
7.1248,66.0,1.0
6.643,66.0,1.0
7.0306,66.0,1.0
6.7323,66.0,1.0
6.8868,66.0,1.0
6.9873,66.0,1.0
6.5611,66.0,1.0
6.9075,66.0,1.0
6.7069,66.0,1.0
6.6824,66.0,1.0
6.7034,66.0,1.0
6.8914,66.0,1.0
6.6475,66.0,1.0
6.5674,66.0,1.0
6.6027,66.0,1.0
6.7995,66.0,1.0
6.817,66.0,1.0
6.8522,66.0,1.0
7.0251,66.0,1.0
6.6443,66.0,1.0
7.1675,66.0,1.0
6.869,66.0,1.0
6.8597,66.0,1.0
6.8443,66.0,1.0
7.2406,66.0,1.0
7.0601,66.0,1.0
6.8183,66.0,1.0
7.1901,66.0,1.0
6.9128,66.0,1.0
6.7518,66.0,1.0
6.9023,66.0,1.0
7.002,66.0,1.0
6.7063,66.0,1.0
6.9363,66.0,1.0
6.8795,66.0,1.0
6.6108,66.0,1.0
7.1081,66.0,1.0
6.7414,66.0,1.0
7.0365,66.0,1.0
6.7618,66.0,1.0
6.7559,66.0,1.0
7.135,66.0,1.0
6.9391,66.0,1.0
6.7834,66.0,1.0
6.7897,66.0,1.0
6.971,66.0,1.0
6.6199,66.0,1.0
6.6747,66.0,1.0
6.8908,66.0,1.0
6.8624,66.0,1.0
6.7184,66.0,1.0
6.4316,66.0,1.0
6.8809,66.0,1.0
6.6085,66.0,1.0
6.71,66.0,1.0
6.4371,66.0,1.0
6.0342,66.0,1.0
6.8589,66.0,1.0
6.8629,66.0,1.0
6.5762,66.0,1.0
6.5635,66.0,1.0
6.8225,66.0,1.0
7.017,66.0,1.0
6.3998,66.0,1.0
6.6544,66.0,1.0
6.6068,66.0,1.0
6.8063,66.0,1.0
6.723,66.0,1.0
6.6705,66.0,1.0
6.3983,66.0,1.0
6.8171,66.0,1.0
6.6523,66.0,1.0
6.8943,66.0,1.0
6.6705,66.0,1.0
6.8205,66.0,1.0
6.5447,66.0,1.0
6.7679,66.0,1.0
7.0368,66.0,1.0
6.9878,66.0,1.0
6.3725,66.0,1.0
6.8902,66.0,1.0
6.8334,66.0,1.0
6.752,66.0,1.0
6.5518,66.0,1.0
6.6427,66.0,1.0
6.7226,66.0,1.0
6.7286,66.0,1.0
6.8124,66.0,1.0
6.7666,66.0,1.0
6.5687,66.0,1.0
6.8727,66.0,1.0
6.6449,66.0,1.0
6.7137,66.0,1.0
6.4503,66.0,1.0
6.9073,66.0,1.0
6.6535,66.0,1.0
6.4681,66.0,1.0
6.755,66.0,1.0
6.909,66.0,1.0
6.7218,66.0,1.0
6.8753,66.0,1.0
7.2082,66.0,1.0
6.9216,66.0,1.0
6.6996,66.0,1.0
6.94,66.0,1.0
6.727,66.0,1.0
6.8525,66.0,1.0
6.7444,66.0,1.0
6.6114,66.0,1.0
7.0592,66.0,1.0
6.9716,66.0,1.0
6.7678,66.0,1.0
6.6941,66.0,1.0
6.8447,66.0,1.0
6.6243,66.0,1.0
6.9501,66.0,1.0
6.7775,66.0,1.0
6.8238,66.0,1.0
7.0094,66.0,1.0
6.9355,66.0,1.0
6.5987,66.0,1.0
6.8989,66.0,1.0
6.5539,66.0,1.0
6.7052,66.0,1.0
6.6476,66.0,1.0
6.7865,66.0,1.0
6.4778,66.0,1.0
6.7509,66.0,1.0
6.9003,66.0,1.0
6.9601,66.0,1.0
6.9457,66.0,1.0
7.1913,66.0,1.0
7.0648,66.0,1.0
6.7417,66.0,1.0
6.5851,66.0,1.0
6.7117,66.0,1.0
6.6247,66.0,1.0
6.6613,66.0,1.0
6.5416,66.0,1.0
6.6543,66.0,1.0
6.7836,66.0,1.0
6.4546,66.0,1.0
7.0669,66.0,1.0
6.7439,66.0,1.0
6.6543,66.0,1.0
6.7305,66.0,1.0
6.9289,66.0,1.0
6.5672,66.0,1.0
7.0095,66.0,1.0
6.979,66.0,1.0
6.938,66.0,1.0
6.6836,66.0,1.0
6.7175,66.0,1.0
6.2413,66.0,1.0
6.667,66.0,1.0
6.8183,66.0,1.0
6.7382,66.0,1.0
6.9007,66.0,1.0
6.8463,66.0,1.0
6.5278,66.0,1.0
6.5792,66.0,1.0
6.8982,66.0,1.0
6.8395,66.0,1.0
7.0254,66.0,1.0
6.7718,66.0,1.0
6.3951,66.0,1.0
6.6426,66.0,1.0
6.2249,66.0,1.0
6.9054,66.0,1.0
6.5335,66.0,1.0
6.9046,66.0,1.0
6.7144,66.0,1.0
6.7504,66.0,1.0
6.8399,66.0,1.0
6.608,66.0,1.0
6.8472,66.0,1.0
6.8894,66.0,1.0
6.4867,66.0,1.0
6.6837,66.0,1.0
6.7139,66.0,1.0
6.8687,66.0,1.0
6.4158,66.0,1.0
6.8459,66.0,1.0
6.7734,66.0,1.0
6.7317,66.0,1.0
6.6188,66.0,1.0
6.6325,66.0,1.0
6.7488,66.0,1.0
6.8011,66.0,1.0
6.7744,66.0,1.0
6.6991,66.0,1.0
6.7763,66.0,1.0
6.8248,66.0,1.0
6.9395,66.0,1.0
6.7052,66.0,1.0
6.5397,66.0,1.0
6.9211,66.0,1.0
6.764,66.0,1.0
6.7656,66.0,1.0
6.9225,66.0,1.0
6.7868,66.0,1.0
6.812,66.0,1.0
6.9246,66.0,1.0
6.5227,66.0,1.0
6.7431,66.0,1.0
6.755,66.0,1.0
6.8375,66.0,1.0
6.4406,66.0,1.0
6.8706,66.0,1.0
6.3918,66.0,1.0
6.7615,66.0,1.0
6.8926,66.0,1.0
6.834,66.0,1.0
6.7667,66.0,1.0
6.7299,66.0,1.0
6.6185,66.0,1.0
6.7603,66.0,1.0
6.8468,66.0,1.0
6.7979,66.0,1.0
6.5867,66.0,1.0
7.2191,66.0,1.0
6.598,66.0,1.0
6.8857,66.0,1.0
6.908,66.0,1.0
6.871,66.0,1.0
6.8371,66.0,1.0
6.7484,66.0,1.0
7.0883,66.0,1.0
6.9103,66.0,1.0
7.0126,66.0,1.0
6.7937,66.0,1.0
7.1987,66.0,1.0
6.7735,66.0,1.0
7.0533,66.0,1.0
6.8266,66.0,1.0
6.55,66.0,1.0
6.5721,66.0,1.0
6.9416,66.0,1.0
6.9468,66.0,1.0
6.9578,66.0,1.0
6.6628,66.0,1.0
6.48,66.0,1.0
6.7513,66.0,1.0
6.8284,66.0,1.0
6.7638,66.0,1.0
6.7306,66.0,1.0
6.8503,66.0,1.0
6.9006,66.0,1.0
6.8881,66.0,1.0
6.718,66.0,1.0
6.5656,66.0,1.0
6.3019,66.0,1.0
6.8653,66.0,1.0
6.9194,66.0,1.0
6.6091,66.0,1.0
6.7184,66.0,1.0
6.6692,66.0,1.0
6.9685,66.0,1.0
6.7093,66.0,1.0
6.883,66.0,1.0
6.0814,66.0,1.0
6.6443,66.0,1.0
6.974,66.0,1.0
6.4161,66.0,1.0
6.4756,66.0,1.0
6.4177,66.0,1.0
6.6934,66.0,1.0
6.1405,66.0,1.0
6.6052,66.0,1.0
6.6873,66.0,1.0
6.5859,66.0,1.0
6.5061,66.0,1.0
6.9289,66.0,1.0
6.8758,66.0,1.0
6.7172,66.0,1.0
6.8086,66.0,1.0
7.0803,66.0,1.0
7.1564,66.0,1.0
6.5603,66.0,1.0
6.748,66.0,1.0
6.6953,66.0,1.0
6.9228,66.0,1.0
6.3998,66.0,1.0
6.6489,66.0,1.0
6.9483,66.0,1.0
6.7695,66.0,1.0
6.6159,66.0,1.0
6.9858,66.0,1.0
6.9948,66.0,1.0
6.5218,66.0,1.0
6.6185,66.0,1.0
6.6511,66.0,1.0
6.7365,66.0,1.0
6.7634,66.0,1.0
6.7451,66.0,1.0
7.1014,66.0,1.0
6.8139,66.0,1.0
6.7873,66.0,1.0
6.4863,66.0,1.0
6.738,66.0,1.0
6.8496,66.0,1.0
6.4709,66.0,1.0
6.4923,66.0,1.0
6.8121,66.0,1.0
6.4609,66.0,1.0
6.8685,66.0,1.0
6.7186,66.0,1.0
6.4393,66.0,1.0
6.9696,66.0,1.0
6.9387,66.0,1.0
6.7763,66.0,1.0
6.0983,66.0,1.0
6.7023,66.0,1.0
6.7229,66.0,1.0
6.4273,66.0,1.0
6.8243,66.0,1.0
6.6139,66.0,1.0
6.6761,66.0,1.0
7.05,66.0,1.0
6.7079,66.0,1.0
6.6455,66.0,1.0
6.8773,66.0,1.0
6.5398,66.0,1.0
6.7964,66.0,1.0
6.7851,66.0,1.0
6.9552,66.0,1.0
6.6719,66.0,1.0
6.6937,66.0,1.0
6.6966,66.0,1.0
6.6944,66.0,1.0
6.8952,66.0,1.0
6.7667,66.0,1.0
6.6616,66.0,1.0
6.3577,66.0,1.0
6.6828,66.0,1.0
6.6397,66.0,1.0
6.943,66.0,1.0
6.5688,66.0,1.0
6.8215,66.0,1.0
6.6296,66.0,1.0
6.761,66.0,1.0
6.6849,66.0,1.0
6.6536,66.0,1.0
6.5541,66.0,1.0
6.3178,66.0,1.0
6.7731,66.0,1.0
6.4806,66.0,1.0
7.0371,66.0,1.0
6.6349,66.0,1.0
6.6179,66.0,1.0
6.4918,66.0,1.0
6.6678,66.0,1.0
6.7016,66.0,1.0
6.9096,66.0,1.0
6.9786,66.0,1.0
6.7052,66.0,1.0
6.6658,66.0,1.0
6.927,66.0,1.0
6.9136,66.0,1.0
6.9521,66.0,1.0
6.7406,66.0,1.0
6.966,66.0,1.0
6.4697,66.0,1.0
6.7276,66.0,1.0
6.7129,66.0,1.0
6.6698,66.0,1.0
6.7109,66.0,1.0
6.7073,66.0,1.0
6.7147,66.0,1.0
6.6946,66.0,1.0
6.7749,66.0,1.0
6.5085,66.0,1.0
6.6859,66.0,1.0
6.8389,66.0,1.0
6.7124,66.0,1.0
6.6669,66.0,1.0
6.6106,66.0,1.0
6.6721,66.0,1.0
6.8502,66.0,1.0
6.5684,66.0,1.0
6.85,66.0,1.0
6.8821,66.0,1.0
6.8699,66.0,1.0
6.751,66.0,1.0
6.6364,66.0,1.0
6.6711,66.0,1.0
6.7997,66.0,1.0
6.8926,66.0,1.0
6.8867,66.0,1.0
6.794,66.0,1.0
6.8608,66.0,1.0
6.1153,66.0,1.0
6.8107,66.0,1.0
6.8543,66.0,1.0
6.9127,66.0,1.0
6.6979,66.0,1.0
6.7799,66.0,1.0
7.171,66.0,1.0
6.5699,66.0,1.0
6.697,66.0,1.0
6.9137,66.0,1.0
6.5723,66.0,1.0
6.9125,66.0,1.0
6.8862,66.0,1.0
6.5494,66.0,1.0
6.7915,66.0,1.0
7.1196,66.0,1.0
6.6966,66.0,1.0
6.3556,66.0,1.0
6.9731,66.0,1.0
6.6331,66.0,1.0
6.1637,66.0,1.0
6.843,66.0,1.0
6.659,66.0,1.0
6.87,66.0,1.0
6.5823,66.0,1.0
6.7743,66.0,1.0
6.8376,66.0,1.0
7.0322,66.0,1.0
6.8135,66.0,1.0
6.975,66.0,1.0
6.5057,66.0,1.0
6.7313,66.0,1.0
6.95,66.0,1.0
6.5714,66.0,1.0
6.9976,66.0,1.0
6.9235,66.0,1.0
6.8809,66.0,1.0
7.0708,66.0,1.0
6.7569,66.0,1.0
6.7561,66.0,1.0
7.0763,66.0,1.0
6.4513,66.0,1.0
6.9404,66.0,1.0
6.4447,66.0,1.0
6.6359,66.0,1.0
6.6865,66.0,1.0
6.5119,66.0,1.0
6.5494,66.0,1.0
6.6814,66.0,1.0
6.8145,66.0,1.0
6.7186,66.0,1.0
6.7273,66.0,1.0
6.2997,66.0,1.0
6.8147,66.0,1.0
6.8506,66.0,1.0
6.9694,66.0,1.0
6.7543,66.0,1.0
6.3098,66.0,1.0
7.3216,66.0,1.0
6.7926,66.0,1.0
6.759,66.0,1.0
6.7995,66.0,1.0
6.6922,66.0,1.0
6.3707,66.0,1.0
7.2796,66.0,1.0
6.8317,66.0,1.0
6.836,66.0,1.0
6.7515,66.0,1.0
6.6096,66.0,1.0
6.5114,66.0,1.0
6.9763,66.0,1.0
6.7242,66.0,1.0
6.4288,66.0,1.0
6.7729,66.0,1.0
7.1578,66.0,1.0
6.9193,66.0,1.0
6.7291,66.0,1.0
6.6321,66.0,1.0
6.9002,66.0,1.0
6.8228,66.0,1.0
7.0038,66.0,1.0
6.9335,66.0,1.0
6.4851,66.0,1.0
6.8421,66.0,1.0
6.4294,66.0,1.0
6.8402,66.0,1.0
6.7856,66.0,1.0
6.6663,66.0,1.0
6.7311,66.0,1.0
7.0778,66.0,1.0
6.5421,66.0,1.0
7.0299,66.0,1.0
6.9085,66.0,1.0
6.563,66.0,1.0
6.6439,66.0,1.0
6.6979,66.0,1.0
6.5435,66.0,1.0
7.0383,66.0,1.0
6.6783,66.0,1.0
6.8152,66.0,1.0
6.8958,66.0,1.0
6.6983,66.0,1.0
6.8008,66.0,1.0
6.6648,66.0,1.0
6.8335,66.0,1.0
6.6899,66.0,1.0
6.5318,66.0,1.0
6.7441,66.0,1.0
6.5696,66.0,1.0
6.9671,66.0,1.0
6.568,66.0,1.0
6.941,66.0,1.0
6.6336,66.0,1.0
6.6663,66.0,1.0
6.919,66.0,1.0
6.8999,66.0,1.0
6.8327,66.0,1.0
6.7155,66.0,1.0
6.8156,66.0,1.0
6.835,66.0,1.0
6.7445,66.0,1.0
6.8896,66.0,1.0
6.8462,66.0,1.0
7.0109,66.0,1.0
6.6532,66.0,1.0
6.69,66.0,1.0
6.903,66.0,1.0
6.7485,66.0,1.0
6.9191,66.0,1.0
6.7233,66.0,1.0
6.8723,66.0,1.0
6.6509,66.0,1.0
6.7883,66.0,1.0
6.5729,66.0,1.0
6.5778,66.0,1.0
6.8746,66.0,1.0
6.8293,66.0,1.0
6.3313,66.0,1.0
6.7519,66.0,1.0
6.6178,66.0,1.0
6.5169,66.0,1.0
6.7734,66.0,1.0
6.838,66.0,1.0
6.8272,66.0,1.0
6.7919,66.0,1.0
6.4233,66.0,1.0
6.8145,66.0,1.0
6.5671,66.0,1.0
7.4318,66.0,1.0
7.0274,66.0,1.0
7.0369,66.0,1.0
6.4544,66.0,1.0
6.8517,66.0,1.0
6.9073,66.0,1.0
6.6769,66.0,1.0
6.9346,66.0,1.0
6.8811,66.0,1.0
6.6028,66.0,1.0
7.0488,66.0,1.0
7.1469,66.0,1.0
6.5241,66.0,1.0
6.5324,66.0,1.0
6.7156,66.0,1.0
6.7627,66.0,1.0
6.6313,66.0,1.0
6.7948,66.0,1.0
6.751,66.0,1.0
6.9568,66.0,1.0
6.8137,66.0,1.0
6.7925,66.0,1.0
6.7633,66.0,1.0
6.9078,66.0,1.0
7.0792,66.0,1.0
6.5555,66.0,1.0
6.5479,66.0,1.0
6.2622,66.0,1.0
6.6876,66.0,1.0
7.2331,66.0,1.0
6.5201,66.0,1.0
6.6293,66.0,1.0
6.865,66.0,1.0
6.9362,66.0,1.0
6.8569,66.0,1.0
6.2282,66.0,1.0
6.6809,66.0,1.0
6.9151,66.0,1.0
6.6863,66.0,1.0
6.305,66.0,1.0
7.0894,66.0,1.0
6.7817,66.0,1.0
6.5675,66.0,1.0
6.7674,66.0,1.0
6.8246,66.0,1.0
6.7467,66.0,1.0
6.6593,66.0,1.0
6.5935,66.0,1.0
6.9235,66.0,1.0
6.5081,66.0,1.0
6.5496,66.0,1.0
6.8331,66.0,1.0
6.9273,66.0,1.0
6.3747,66.0,1.0
7.0924,66.0,1.0
6.7971,66.0,1.0
6.6657,66.0,1.0
6.529,66.0,1.0
6.6778,66.0,1.0
6.9081,66.0,1.0
6.7658,66.0,1.0
6.7941,66.0,1.0
6.7513,66.0,1.0
6.9208,66.0,1.0
6.8972,66.0,1.0
7.0602,66.0,1.0
6.5153,66.0,1.0
6.838,66.0,1.0
6.4916,66.0,1.0
7.0126,66.0,1.0
6.6165,66.0,1.0
6.9438,66.0,1.0
6.7501,66.0,1.0
6.8346,66.0,1.0
6.8644,66.0,1.0
6.5801,66.0,1.0
6.8488,66.0,1.0
6.665,66.0,1.0
6.9005,66.0,1.0
6.4767,66.0,1.0
6.667,66.0,1.0
6.5173,66.0,1.0
6.6996,66.0,1.0
6.9834,66.0,1.0
6.6546,66.0,1.0
6.446,66.0,1.0
6.6668,66.0,1.0
6.8709,66.0,1.0
7.015,66.0,1.0
6.9146,66.0,1.0
6.8752,66.0,1.0
6.8811,66.0,1.0
7.1196,66.0,1.0
6.9867,66.0,1.0
6.9436,66.0,1.0
6.4421,66.0,1.0
6.866,66.0,1.0
6.6581,66.0,1.0
6.6363,66.0,1.0
6.5936,66.0,1.0
6.6591,66.0,1.0
6.4793,66.0,1.0
6.5325,66.0,1.0
6.775,66.0,1.0
6.8387,66.0,1.0
6.9689,66.0,1.0
6.4639,66.0,1.0
6.4208,66.0,1.0
6.9169,66.0,1.0
6.8881,66.0,1.0
6.567,66.0,1.0
7.0554,66.0,1.0
6.8193,66.0,1.0
7.0012,66.0,1.0
6.508,66.0,1.0
7.139,66.0,1.0
6.6652,66.0,1.0
6.8889,66.0,1.0
6.8724,66.0,1.0
6.7865,66.0,1.0
