Loss,Mem,lr
6.463,62.1,1.0
6.7959,62.1,1.0
7.0223,62.1,1.0
6.8412,62.1,1.0
6.9242,62.1,1.0
6.8719,62.1,1.0
7.1309,62.1,1.0
7.2088,62.1,1.0
7.0141,62.1,1.0
6.7603,62.1,1.0
6.9826,62.1,1.0
6.8828,62.1,1.0
6.8427,62.1,1.0
6.4756,62.1,1.0
6.8727,62.1,1.0
7.1896,62.1,1.0
7.012,62.1,1.0
6.655,62.1,1.0
6.1561,62.1,1.0
6.5948,62.1,1.0
6.4727,62.1,1.0
6.8138,62.1,1.0
6.8918,62.1,1.0
6.9411,62.1,1.0
6.9593,62.1,1.0
7.0049,62.1,1.0
6.715,62.1,1.0
6.9347,62.1,1.0
6.8045,62.1,1.0
7.0046,62.1,1.0
7.0708,62.1,1.0
7.0202,62.1,1.0
6.9901,62.1,1.0
6.7485,62.1,1.0
6.9388,62.1,1.0
6.9756,62.1,1.0
6.6843,62.1,1.0
6.8421,62.1,1.0
6.9304,62.1,1.0
6.61,62.1,1.0
6.7793,62.1,1.0
6.7494,62.1,1.0
6.8261,62.1,1.0
6.3765,62.1,1.0
6.9743,62.1,1.0
6.7963,62.1,1.0
7.0434,62.1,1.0
6.8078,62.1,1.0
6.731,62.1,1.0
7.1577,62.1,1.0
6.448,62.1,1.0
6.961,62.1,1.0
6.8305,62.1,1.0
6.7849,62.1,1.0
6.609,62.1,1.0
6.5044,62.1,1.0
6.6823,62.1,1.0
6.8628,62.1,1.0
6.8426,62.1,1.0
6.7851,62.1,1.0
6.9049,62.1,1.0
6.8746,62.1,1.0
7.1853,62.1,1.0
6.4471,62.1,1.0
6.6726,62.1,1.0
6.8435,62.1,1.0
7.0819,62.1,1.0
6.5938,62.1,1.0
6.5829,62.1,1.0
6.7051,62.1,1.0
6.5872,62.1,1.0
6.8227,62.1,1.0
6.8101,62.1,1.0
6.7449,62.1,1.0
6.3319,62.1,1.0
6.7904,62.1,1.0
6.7104,62.1,1.0
6.618,62.1,1.0
7.1576,62.1,1.0
6.7715,62.1,1.0
6.8545,62.1,1.0
6.1309,62.1,1.0
6.8575,62.1,1.0
6.6922,62.1,1.0
6.8112,62.1,1.0
6.5545,62.1,1.0
6.8353,62.1,1.0
6.3994,62.1,1.0
7.0791,62.1,1.0
6.8688,62.1,1.0
6.7621,62.1,1.0
6.6433,62.1,1.0
7.0275,62.1,1.0
6.9884,62.1,1.0
6.7014,62.1,1.0
6.7394,62.1,1.0
7.0356,62.1,1.0
7.2266,62.1,1.0
6.9134,62.1,1.0
6.9896,62.1,1.0
6.5734,62.1,1.0
6.4932,62.1,1.0
6.9048,62.1,1.0
7.0207,62.1,1.0
6.7322,62.1,1.0
6.6951,62.1,1.0
6.9567,62.1,1.0
6.9932,62.1,1.0
6.6347,62.1,1.0
6.939,62.1,1.0
6.8467,62.1,1.0
7.0773,62.1,1.0
6.9759,62.1,1.0
7.101,62.1,1.0
6.9751,62.1,1.0
6.1716,62.1,1.0
6.7084,62.1,1.0
7.0414,62.1,1.0
6.8263,62.1,1.0
6.9285,62.1,1.0
6.8415,62.1,1.0
6.7479,62.1,1.0
6.8064,62.1,1.0
6.5822,62.1,1.0
6.8536,62.1,1.0
6.7101,62.1,1.0
6.7462,62.1,1.0
6.8715,62.1,1.0
6.623,62.1,1.0
7.1902,62.1,1.0
6.7413,62.1,1.0
6.964,62.1,1.0
6.965,,
6.322,,
6.8411,,
